,engagement_probability,threeXthree,twoXtwo
2242397,0.36005523800849915,1,1
2349335,0.03468819707632065,0,0
1726588,0.11207054555416107,0,0
774785,0.029113708063960075,0,0
645198,0.055696312338113785,0,0
2961746,0.5130335092544556,1,1
1323352,0.039721570909023285,0,0
2766230,0.05262334644794464,0,0
2024685,0.03356962651014328,0,0
3390394,0.08555686473846436,0,0
3050824,0.4713355302810669,0,0
359306,0.026562443003058434,0,0
1824987,0.4553084969520569,0,0
2809235,0.10496584326028824,0,0
3419364,0.14916838705539703,0,0
2537100,0.2574321925640106,0,0
2844999,0.04026546701788902,0,0
2876833,0.3860844373703003,0,1
1899995,0.4978371858596802,1,1
571224,0.12188076227903366,0,0
645128,0.10836618393659592,0,0
1689818,0.45318087935447693,0,0
2298435,0.42546766996383667,1,1
3279173,0.032160744071006775,0,0
3058260,0.06947644054889679,0,0
3481761,0.20759545266628265,0,0
965687,0.5413705110549927,1,1
2387434,0.13769017159938812,0,0
2941349,0.4005261957645416,0,0
3510178,0.060979634523391724,0,0
2517875,0.05477377772331238,0,0
2461075,0.10586939007043839,0,0
2473271,0.08909625560045242,0,0
2323564,0.02548053115606308,0,0
785844,0.3766152262687683,1,1
679422,0.056443952023983,0,0
2748578,0.031351372599601746,0,0
972242,0.08828385174274445,0,0
1161058,0.04401378333568573,0,0
3059454,0.043269526213407516,0,0
1635859,0.04006171599030495,0,0
730759,0.41336071491241455,1,1
1580488,0.09179668873548508,0,0
2185550,0.10535116493701935,0,0
1230483,0.48350846767425537,0,0
3400389,0.07637631893157959,0,0
3598413,0.1368436962366104,0,0
1553363,0.5661214590072632,1,1
172421,0.5205756425857544,0,0
1450514,0.5271096229553223,0,0
2182910,0.02834579162299633,0,0
2639160,0.026453131809830666,0,0
2959162,0.5265079140663147,0,0
935622,0.07772672921419144,0,0
131980,0.06887789815664291,0,0
2606726,0.12485412508249283,0,1
1951507,0.4852015972137451,1,1
2318508,0.07844068855047226,0,0
1345231,0.4160493016242981,0,1
3518690,0.030040334910154343,0,0
1006339,0.5270096659660339,1,1
594526,0.05665917322039604,0,0
1901281,0.5019946694374084,0,0
890971,0.10680750012397766,0,0
3185993,0.13670584559440613,0,0
2969147,0.03453313559293747,0,0
2290397,0.028911884874105453,0,0
257113,0.04659084230661392,0,0
1843967,0.02828332595527172,0,0
368555,0.10693046450614929,0,0
3552971,0.4466022253036499,0,0
302928,0.16156694293022156,0,0
732522,0.04746393486857414,0,0
415062,0.20176652073860168,0,0
1887111,0.40549299120903015,0,0
3387918,0.3811209797859192,0,0
1403408,0.4434910714626312,0,0
1923098,0.3585227429866791,0,0
2631402,0.4194827675819397,1,1
1078696,0.5199247002601624,1,1
2164723,0.493396133184433,0,0
2315104,0.09407278895378113,0,0
2469381,0.07779320329427719,0,0
459109,0.13729213178157806,0,0
397169,0.046650275588035583,0,0
2204521,0.13442188501358032,0,0
2528768,0.03304177522659302,0,0
2258101,0.03920967876911163,0,0
1203376,0.4326622188091278,1,1
234049,0.4966442883014679,0,0
2763297,0.469420850276947,0,0
779981,0.1369798332452774,0,0
421325,0.06890766322612762,0,0
3171135,0.5263738632202148,0,0
2318554,0.42845168709754944,0,0
2796728,0.42808470129966736,1,1
1010148,0.0945957824587822,0,0
179336,0.4547838568687439,0,0
1017245,0.07896600663661957,0,0
494595,0.04495809227228165,0,0
633333,0.051887981593608856,0,0
3499693,0.13568899035453796,0,0
1688497,0.41550949215888977,0,0
1600725,0.03379860147833824,0,0
2933824,0.126828134059906,0,0
241692,0.053598154336214066,0,0
3593850,0.04891124740242958,0,0
3512805,0.0283658504486084,0,0
3370581,0.10712633281946182,0,0
947186,0.5394415259361267,0,0
2230706,0.027641410008072853,0,0
2887637,0.5300471782684326,1,1
1482267,0.0435401014983654,0,0
1813330,0.033154357224702835,0,0
1227965,0.09576019644737244,0,0
1277783,0.5392082929611206,0,0
1384030,0.4877682626247406,1,1
1758840,0.46932458877563477,0,0
2625829,0.22762253880500793,0,0
3587432,0.03423425927758217,0,0
3090299,0.4573681652545929,1,1
3190435,0.07328370213508606,0,0
2312383,0.45484039187431335,0,0
1033066,0.056268323212862015,0,0
2968907,0.03563247621059418,0,0
2251237,0.029005929827690125,0,0
1411311,0.043634314090013504,0,0
809684,0.08758487552404404,0,0
1622089,0.06913421303033829,0,0
1418443,0.036487407982349396,0,0
783146,0.42956215143203735,1,1
917392,0.04986019805073738,0,0
3054573,0.07971126586198807,0,0
3424293,0.2050146609544754,0,0
2757438,0.3860008418560028,0,0
1101321,0.44461962580680847,0,0
1461129,0.5391361713409424,0,0
944138,0.05961870402097702,0,0
815912,0.08448939770460129,0,0
1068982,0.02583608776330948,0,0
3606059,0.07974833250045776,0,0
3575598,0.0882958471775055,0,0
396568,0.11975499242544174,1,1
3461944,0.19412016868591309,0,0
3076709,0.07299210876226425,0,0
1375974,0.11586827784776688,0,0
68317,0.12052454799413681,1,1
2001102,0.04779646918177605,0,0
76629,0.4462842643260956,0,0
18270,0.4152165651321411,1,1
2605025,0.026494847610592842,0,0
2537725,0.03292601928114891,0,0
355141,0.4764549434185028,0,0
3381406,0.4051966071128845,1,1
179196,0.47013580799102783,1,1
3510762,0.030600087717175484,0,0
2380860,0.08339004218578339,0,0
2353877,0.5066956877708435,1,1
3397999,0.08070927113294601,0,0
1350132,0.5132811069488525,0,0
2110543,0.09639131277799606,0,0
3281634,0.4548388421535492,0,0
1020271,0.4938754737377167,1,1
3510947,0.12261834740638733,0,0
2636589,0.11412537097930908,0,0
3149187,0.1005525067448616,0,0
98143,0.035629067569971085,0,0
3378473,0.056899864226579666,0,0
1856658,0.04102877900004387,0,0
222655,0.07145846635103226,0,0
1717065,0.530662477016449,1,1
1168677,0.10038156062364578,0,0
1998243,0.028977904468774796,0,0
3650298,0.15102508664131165,0,0
1682474,0.03176521137356758,0,0
314031,0.0355747751891613,0,0
1155150,0.07879547774791718,0,1
1742031,0.06693804264068604,0,0
767440,0.19100013375282288,1,1
114399,0.0941423550248146,0,0
1858363,0.1500653326511383,0,0
3436963,0.08251241594552994,0,0
2746641,0.11295761168003082,0,0
847358,0.04220403730869293,0,0
1762320,0.1940070241689682,0,0
220100,0.4697010815143585,1,1
1855853,0.08094290643930435,0,0
314165,0.0337081179022789,0,0
677100,0.1787673830986023,0,0
1209172,0.04078923910856247,0,0
1243798,0.6096146106719971,1,1
3437593,0.37496042251586914,0,0
1961575,0.06439701467752457,0,0
2778131,0.49675077199935913,0,0
715435,0.027579452842473984,0,0
1574828,0.5077590346336365,0,0
2317021,0.07034413516521454,0,0
1116401,0.06948118656873703,0,0
3418378,0.11546986550092697,0,0
2917921,0.04477362334728241,0,0
1032979,0.08658521622419357,0,0
2663470,0.5299134850502014,0,0
10253,0.027574948966503143,0,0
1275700,0.1253308206796646,0,0
756297,0.03921008110046387,0,0
1474572,0.11064457148313522,0,0
706748,0.09746482968330383,0,0
1649428,0.08514957129955292,0,0
3422825,0.07385596632957458,0,0
595125,0.11147082597017288,0,0
3637580,0.425085186958313,1,1
407372,0.37244680523872375,0,0
2624456,0.08277177065610886,0,0
1270559,0.04795557260513306,0,0
3594432,0.09919422119855881,0,0
3575020,0.15527261793613434,0,0
2644032,0.047800447791814804,0,0
1286288,0.10087703913450241,0,0
1948350,0.04914911463856697,0,0
747312,0.20169584453105927,0,0
971657,0.4047868847846985,0,0
575669,0.03220157325267792,0,0
2163896,0.09910479187965393,0,0
1141857,0.0389169417321682,0,0
2334152,0.3598167598247528,1,1
373287,0.17182621359825134,0,0
310148,0.40140125155448914,1,1
3375285,0.031898099929094315,0,0
1169690,0.4804249405860901,1,1
2549755,0.04052998498082161,0,0
436371,0.5398903489112854,0,0
2953145,0.2879946231842041,0,0
355226,0.04854680970311165,0,0
921904,0.08226552605628967,0,0
1279633,0.5836881399154663,1,1
2093785,0.43519705533981323,0,0
1846665,0.037616848945617676,0,0
1895649,0.4760337769985199,1,1
2138324,0.44059520959854126,1,1
784630,0.156333327293396,0,0
1029757,0.06865244358778,0,0
2276431,0.09162411093711853,0,0
3047228,0.045417774468660355,0,0
2114664,0.1099632978439331,0,0
429549,0.041106659919023514,0,0
2216265,0.032544683665037155,0,0
1290002,0.14095163345336914,0,0
2760212,0.496982604265213,1,1
2047087,0.5556365847587585,0,0
1895025,0.09311173856258392,0,0
1233468,0.15120822191238403,0,0
1045825,0.08958959579467773,0,0
2470340,0.12119320780038834,0,0
2490926,0.0956764742732048,0,0
3087095,0.48604848980903625,0,0
260654,0.03737790510058403,0,0
3334523,0.3541586399078369,0,0
681317,0.08000399172306061,0,0
189269,0.10273578763008118,0,0
651773,0.03260103240609169,0,0
3027951,0.03145987540483475,0,0
3048079,0.038076214492321014,0,0
3145648,0.08064258098602295,0,0
1197517,0.03815954551100731,0,0
1463630,0.34492072463035583,0,0
370958,0.06665889918804169,0,0
3304221,0.31937846541404724,1,1
1138718,0.03740576654672623,0,0
3645321,0.08267513662576675,0,0
2665764,0.10484601557254791,0,0
3046388,0.09204200655221939,0,0
1957620,0.08258096128702164,0,0
1916591,0.08842096477746964,0,0
2734447,0.028267133980989456,0,0
2231896,0.047974906861782074,0,0
1189644,0.068888820707798,0,0
3034989,0.14244425296783447,0,0
3432127,0.5331340432167053,1,1
3404534,0.03719586879014969,0,0
1231088,0.10270413756370544,0,0
3500333,0.08143028616905212,0,0
1814189,0.07397614419460297,0,0
2808383,0.061537981033325195,0,0
1184934,0.08893423527479172,0,0
1836294,0.5085386633872986,0,0
718698,0.05483980476856232,0,0
3088632,0.48563382029533386,0,0
355983,0.03382391855120659,0,0
1407529,0.4969238340854645,1,1
2095226,0.08095990121364594,0,0
2376832,0.48169538378715515,1,1
3576155,0.04864702746272087,0,0
3161586,0.4049209952354431,0,0
276291,0.03139824792742729,0,0
50994,0.520682692527771,1,1
249789,0.09509177505970001,0,0
339232,0.03732641041278839,0,0
3552261,0.07297816872596741,0,0
533514,0.05003952234983444,0,0
2159479,0.5033000707626343,0,0
3127198,0.4227166175842285,0,0
1133443,0.5010119080543518,1,1
2515869,0.029341356828808784,0,0
651879,0.08351687341928482,0,0
533455,0.05135530233383179,0,0
1036093,0.14711891114711761,0,0
1330214,0.1570657193660736,1,1
1024128,0.4802446961402893,1,1
264178,0.03518085926771164,0,0
861576,0.07560119777917862,0,0
974419,0.15562959015369415,0,0
1038137,0.22437375783920288,0,0
2109433,0.5346951484680176,0,0
1184535,0.17600785195827484,0,0
1195105,0.04006471857428551,0,0
723498,0.4253946542739868,0,1
3567122,0.07352373003959656,0,0
1117090,0.0886782854795456,0,0
1719181,0.08646395057439804,0,0
356136,0.03743265941739082,0,0
3458337,0.20338690280914307,0,0
1267562,0.09203697741031647,0,0
2658718,0.46948325634002686,0,0
2301682,0.10226626694202423,0,0
1012684,0.1059027686715126,0,0
2008072,0.4922305643558502,0,0
678869,0.06968288123607635,0,0
3183664,0.031910594552755356,0,0
3575505,0.1003195196390152,0,0
1614044,0.5204632878303528,0,0
2291160,0.037288084626197815,0,0
1616554,0.44431358575820923,0,1
1947942,0.07316486537456512,0,0
179002,0.4219661056995392,0,0
2099251,0.4471054971218109,0,0
1111412,0.12447221577167511,0,0
3227699,0.03943260386586189,0,0
1392683,0.5078302621841431,0,0
2278793,0.028762662783265114,0,0
2862119,0.1158156618475914,0,0
2946477,0.032759375870227814,0,0
1587372,0.47449520230293274,0,0
2432914,0.08278811722993851,0,0
2537890,0.4731130003929138,0,0
2097341,0.17795830965042114,0,0
1722792,0.035603977739810944,0,0
1221711,0.07479517161846161,0,0
1506413,0.3522407114505768,0,1
2478223,0.0862339660525322,0,0
1960293,0.072492815554142,0,0
3257595,0.08813154697418213,0,0
2395507,0.08029241859912872,0,0
382594,0.5802011489868164,0,1
2099552,0.11668741703033447,0,0
2392328,0.5517309904098511,0,0
3385620,0.35296738147735596,0,0
1194990,0.49074381589889526,0,0
2653188,0.07153366506099701,0,0
936682,0.12295857816934586,0,0
1226432,0.0900489091873169,0,0
1513159,0.5117117166519165,1,1
2382115,0.038551997393369675,0,0
2404295,0.030881086364388466,0,0
3097514,0.0442374125123024,0,0
1277541,0.11428124457597733,0,0
2757873,0.5236672759056091,0,1
999499,0.0377153679728508,0,0
221067,0.4827093780040741,0,0
733502,0.050086505711078644,0,0
2434122,0.03993337228894234,0,0
2357057,0.5400312542915344,1,1
902747,0.03930623084306717,0,0
1469528,0.0669299066066742,0,0
288532,0.17970041930675507,1,1
2817441,0.06455381214618683,0,0
310493,0.5169631242752075,1,1
430939,0.04728619009256363,0,0
3540849,0.08457562327384949,0,0
1611555,0.026455773040652275,0,0
887016,0.14334361255168915,0,0
1660366,0.3670971393585205,0,0
2627378,0.05708250403404236,0,0
871744,0.10628258436918259,0,0
207453,0.03298824653029442,0,0
3312374,0.15128876268863678,0,0
241543,0.11590518802404404,0,0
884437,0.12344508618116379,0,0
2470806,0.05917307361960411,0,0
1862491,0.35558685660362244,0,0
3375620,0.2112407684326172,0,0
1406077,0.06794946640729904,0,0
2276167,0.5505584478378296,0,0
2432890,0.03705248609185219,0,0
2583990,0.17228922247886658,0,1
1546385,0.1021115705370903,0,0
942646,0.04305916652083397,0,0
3486103,0.13751478493213654,1,1
2851508,0.4306972622871399,1,1
824400,0.04256029799580574,0,0
2235948,0.03943341597914696,0,0
1770425,0.09903721511363983,0,0
155094,0.08849062025547028,0,0
3620131,0.1335773915052414,0,0
309395,0.5890843272209167,0,0
1914387,0.46465930342674255,1,1
1144250,0.08902581036090851,0,0
2821545,0.046950604766607285,0,0
2178369,0.028371328487992287,0,0
1319785,0.08515588939189911,0,0
489763,0.3228648602962494,1,1
812569,0.07182172685861588,0,0
3360546,0.0692218691110611,0,0
3063098,0.07178366929292679,0,0
564913,0.4900088906288147,0,0
2957366,0.0606294684112072,0,0
1410868,0.08168049901723862,0,0
2669183,0.43420320749282837,1,1
1097145,0.4991511404514313,1,1
3417619,0.4778525233268738,1,1
3451580,0.050498027354478836,0,0
244610,0.12068021297454834,0,0
1343563,0.0840105190873146,0,0
195167,0.46478700637817383,0,0
2530192,0.08926113694906235,0,0
2449875,0.06396231800317764,0,0
1872098,0.14521196484565735,0,0
1500658,0.5535061359405518,0,0
2827970,0.1779237538576126,0,0
245503,0.1136351004242897,0,0
493198,0.4553787112236023,1,1
610839,0.03135482594370842,0,0
2598360,0.11071283370256424,0,0
2364995,0.05603007227182388,0,0
1278770,0.47409021854400635,0,0
2451584,0.05124800652265549,0,0
1451831,0.4686253070831299,0,0
1778865,0.08405330777168274,0,0
2441222,0.044722411781549454,0,0
2220906,0.04136113077402115,0,0
3152441,0.03488191217184067,0,0
2230119,0.5416187047958374,1,1
1964446,0.03125932812690735,0,0
2537677,0.5579612255096436,0,0
788988,0.10124072432518005,0,0
441459,0.04066008701920509,0,0
2735605,0.03174399584531784,0,0
404292,0.48098644614219666,0,0
2470385,0.08160283416509628,0,1
1792471,0.07911039143800735,0,0
1528739,0.4112776517868042,0,1
1442760,0.47727519273757935,0,0
2427113,0.034023676067590714,0,0
1313973,0.42127907276153564,0,1
1172273,0.07901066541671753,0,0
1952248,0.3861481547355652,0,0
2682026,0.107550710439682,1,1
1095862,0.07023197412490845,0,0
572004,0.08903363347053528,0,0
3644361,0.08591984212398529,0,0
520836,0.09912974387407303,0,0
139815,0.10557573288679123,0,0
2760658,0.5780631899833679,1,1
3225034,0.07101372629404068,0,0
2712025,0.039766956120729446,0,0
512977,0.04432176798582077,0,0
1700285,0.07443707436323166,0,0
1336290,0.06755147874355316,0,0
2055633,0.4074913263320923,0,0
1463995,0.09597073495388031,0,0
2331139,0.04298434406518936,0,0
177862,0.5365920066833496,1,1
1979864,0.43639394640922546,0,0
3387114,0.12670744955539703,0,0
1890008,0.1133846789598465,0,0
1398470,0.07255355268716812,0,0
636579,0.03142132982611656,0,0
3311911,0.029212940484285355,0,0
1108237,0.06105440855026245,0,0
3147076,0.043626587837934494,0,0
30754,0.07145656645298004,0,0
2632657,0.5295373797416687,1,1
1956046,0.4865969121456146,1,1
3126775,0.181939959526062,0,0
2345149,0.060614459216594696,0,0
2388843,0.5186577439308167,0,0
1900437,0.5056785941123962,0,0
3434718,0.09191036224365234,0,0
3146667,0.5137665867805481,0,0
3187015,0.03215235099196434,0,0
939201,0.11409842222929001,0,0
1479865,0.5470540523529053,1,1
1434545,0.07856708765029907,0,0
1301301,0.029023613780736923,0,0
1991929,0.5212240815162659,0,0
2231969,0.10378295928239822,0,0
3113049,0.03572608530521393,0,0
620618,0.3235732614994049,1,1
167341,0.0378684401512146,0,0
2821393,0.5304543375968933,0,0
565487,0.34105560183525085,0,0
339981,0.03616347536444664,0,0
2334723,0.6089816093444824,1,1
2554454,0.1298021674156189,1,1
3050458,0.4142628014087677,0,1
1981162,0.08634044975042343,0,0
1331151,0.0954890176653862,0,0
286733,0.0963653028011322,0,0
223153,0.4986746311187744,0,1
2935308,0.15100698173046112,0,0
3639150,0.07071621716022491,0,0
2897751,0.1417071372270584,0,0
3000588,0.08341659605503082,0,0
3649908,0.5387846231460571,1,1
1636389,0.07263856381177902,0,0
1325036,0.5077208280563354,0,0
1222858,0.23119300603866577,0,0
3216403,0.5630141496658325,0,0
370429,0.5083027482032776,0,1
3557246,0.0986420214176178,0,0
677822,0.09512284398078918,0,0
2071914,0.030796708539128304,0,0
2300236,0.5701634287834167,0,0
1623714,0.0508873425424099,0,0
3499372,0.1254250705242157,0,0
998303,0.033683113753795624,0,0
611626,0.07744292914867401,0,0
1084990,0.036217186599969864,0,0
2804414,0.5606449842453003,0,1
1627787,0.0335371308028698,0,0
2939445,0.45536142587661743,1,1
983442,0.14598329365253448,0,0
858283,0.09099787473678589,0,0
1634287,0.09085310250520706,0,0
2021430,0.03621319308876991,0,0
3157243,0.4210013151168823,1,1
1379096,0.1431552618741989,0,0
3273846,0.4783417582511902,0,1
553706,0.0391579307615757,0,0
3352860,0.08334265649318695,0,0
1990340,0.4074934124946594,0,0
272024,0.07795190066099167,0,0
3380389,0.19114601612091064,0,0
3306213,0.12831707298755646,0,0
2780546,0.10559135675430298,0,0
1119144,0.07433726638555527,0,0
3470069,0.3602215349674225,0,0
178908,0.5325063467025757,1,1
763447,0.3804214596748352,0,0
1731039,0.5539683699607849,0,0
3653712,0.5215543508529663,0,0
1206250,0.44005030393600464,0,0
3408303,0.07504827529191971,0,0
2889154,0.4889667332172394,1,1
3066590,0.11605994403362274,1,1
826783,0.5333958864212036,0,0
2775617,0.1785792112350464,0,0
2590511,0.1399519294500351,1,1
852507,0.07043065875768661,0,0
1268128,0.07944899797439575,0,0
44714,0.5501903891563416,0,0
3049857,0.471845805644989,0,0
1643776,0.45849207043647766,1,1
798067,0.030836334452033043,0,0
1012139,0.0705099105834961,0,0
2331040,0.5300622582435608,0,0
2186677,0.08745379000902176,0,0
3466296,0.3344793915748596,0,0
1816903,0.10264907777309418,0,0
151644,0.44740480184555054,0,0
2048139,0.09578248858451843,0,0
1454272,0.08155130594968796,0,0
3374778,0.14972425997257233,0,0
1638392,0.1390475481748581,0,0
1594868,0.09154943376779556,0,0
2636165,0.6299050450325012,0,0
3541152,0.45346081256866455,1,1
2944479,0.0918581560254097,0,0
577987,0.09353302419185638,0,0
1824476,0.5426474809646606,1,1
535653,0.0279880128800869,0,0
828004,0.4709726870059967,0,0
2448099,0.47357046604156494,0,0
3178726,0.04626518487930298,0,0
1755045,0.05434746295213699,0,0
3430734,0.07395411282777786,0,0
52331,0.09282665699720383,0,0
471355,0.13687799870967865,1,1
2835474,0.032412707805633545,0,0
1437576,0.09793736785650253,0,0
926968,0.4384915828704834,1,1
3037178,0.05621425062417984,0,0
2547269,0.037826623767614365,0,0
957835,0.08980190008878708,0,0
1186202,0.113013856112957,0,0
862084,0.44051557779312134,0,0
145441,0.03937450423836708,0,0
3370704,0.09699106961488724,0,0
3188475,0.0449240617454052,0,0
2267085,0.5148120522499084,1,1
2827106,0.08370372653007507,0,0
846300,0.02981075458228588,0,0
3458002,0.5019832253456116,0,0
1039030,0.09271832555532455,0,0
256483,0.4098757207393646,1,1
281326,0.1357772797346115,0,0
559273,0.04877365380525589,0,0
3062376,0.4787103831768036,0,0
1023133,0.507036566734314,0,0
3013736,0.09683223068714142,0,0
3480529,0.04437623172998428,0,0
1676563,0.4689229428768158,0,0
248540,0.08948555588722229,0,0
1389754,0.5964657068252563,0,0
2466995,0.4999593496322632,1,1
1204402,0.5727300047874451,0,0
541565,0.5052631497383118,0,0
3641195,0.08823920786380768,0,0
988595,0.09321101754903793,0,0
636304,0.5192956924438477,1,1
2633951,0.09231237322092056,0,0
2718899,0.4970688819885254,1,1
137088,0.07730729132890701,0,0
371158,0.03831063210964203,0,0
2200742,0.046123430132865906,0,0
3374868,0.11203909665346146,0,0
2507575,0.5489124059677124,0,0
1480191,0.3167040944099426,0,0
1407580,0.3827875256538391,1,1
1909067,0.03907429426908493,0,0
1297437,0.49026575684547424,1,1
1874304,0.043050091713666916,0,0
2189133,0.480782151222229,1,1
3595736,0.11319617927074432,1,1
173144,0.08364087343215942,0,0
1225082,0.4863101541996002,1,1
2742381,0.09004601836204529,0,0
659351,0.02962518110871315,0,0
685672,0.10033401101827621,0,0
20384,0.04928579926490784,0,0
2053883,0.04958686605095863,0,0
1132988,0.4721537232398987,1,1
2637835,0.030199270695447922,0,0
2500335,0.507248044013977,1,1
626500,0.052303507924079895,0,0
3115384,0.048499856144189835,0,0
786795,0.5535808205604553,0,0
3299486,0.08624933660030365,0,0
1449914,0.5313781499862671,0,0
1171916,0.0848088338971138,0,0
2296461,0.11369398236274719,0,1
557458,0.053096704185009,0,0
1513461,0.15655672550201416,1,1
3015567,0.5627344250679016,0,0
2236929,0.02986115589737892,0,0
2458535,0.0831073746085167,0,0
2853718,0.05087495595216751,0,0
690346,0.3494255542755127,1,1
2735179,0.4448429346084595,0,0
71372,0.3663872182369232,0,0
3409183,0.1034991666674614,0,0
97975,0.03438996896147728,0,0
383422,0.549084484577179,1,1
1913314,0.05212525650858879,0,0
3459645,0.02856249175965786,0,0
2749453,0.07576653361320496,0,0
663891,0.4303642511367798,0,0
1390345,0.10258125513792038,0,0
1055488,0.47678932547569275,1,1
1375847,0.03587985783815384,0,0
2120398,0.5027012825012207,1,1
3548965,0.08438845723867416,0,0
2415821,0.12064697593450546,0,0
2462643,0.10323752462863922,0,0
248339,0.3941851258277893,0,0
1184624,0.12850072979927063,0,0
2717573,0.053582727909088135,0,0
1829156,0.03459078073501587,0,0
1030878,0.10891535878181458,0,0
137119,0.05343626067042351,0,0
651148,0.14865754544734955,0,0
896931,0.08878976106643677,0,0
1241135,0.12147127836942673,0,0
2033586,0.04343772307038307,0,0
2245564,0.5052977800369263,0,0
3297443,0.04835601523518562,0,0
811560,0.09988813102245331,0,0
58320,0.10165483504533768,0,0
1602222,0.09268561005592346,0,0
378749,0.4762210249900818,1,1
456296,0.5081861615180969,1,1
372091,0.03299956023693085,0,0
1784985,0.05488230660557747,0,0
2860538,0.11990118026733398,0,0
3303189,0.4566076397895813,1,1
3132137,0.039580997079610825,0,0
2018628,0.11217950284481049,0,0
2753413,0.049791689962148666,0,0
2212252,0.10406633466482162,0,0
1675527,0.16663286089897156,0,0
2458880,0.11141140758991241,0,0
2121885,0.1252039670944214,0,0
3485409,0.36282843351364136,0,0
792375,0.1279461681842804,0,0
1386726,0.13073554635047913,0,0
3379761,0.42334485054016113,0,0
3543707,0.07583563774824142,0,0
211714,0.11740192770957947,0,0
256432,0.34211447834968567,1,1
92678,0.10407672822475433,0,0
1489730,0.07191663235425949,0,0
53665,0.5849637985229492,0,0
693828,0.5734350681304932,1,1
2594898,0.4175295829772949,0,0
375221,0.06350209563970566,0,0
2682539,0.11795756220817566,0,0
2822761,0.10794314742088318,0,0
1276339,0.504131019115448,1,1
273101,0.1167355477809906,0,0
3378953,0.5647559762001038,0,0
3194992,0.36704978346824646,1,1
252308,0.4554002583026886,1,1
1274121,0.5145893692970276,1,1
1245932,0.04067903757095337,0,0
1642160,0.03784285485744476,0,0
3414558,0.0800468847155571,0,0
1736221,0.11246219277381897,0,0
368133,0.07463997602462769,0,0
297715,0.07836197316646576,0,0
2473464,0.07951240986585617,0,0
547923,0.5336059331893921,1,1
2872983,0.03549161180853844,0,0
1821956,0.035816457122564316,0,0
1695433,0.5725922584533691,1,1
1511969,0.04150230810046196,0,0
2550094,0.038110747933387756,0,0
29285,0.051889657974243164,0,0
2817022,0.11779086291790009,0,0
2997615,0.4516802132129669,1,1
2379223,0.03727918118238449,0,0
1945288,0.09245932847261429,0,0
2160703,0.09390626847743988,0,0
1309044,0.09605841338634491,0,0
1608695,0.48158061504364014,1,1
504915,0.033717475831508636,0,0
1156859,0.533355176448822,0,0
3320138,0.09244893491268158,0,0
3114271,0.032600194215774536,0,0
94854,0.21906602382659912,0,0
1509501,0.07725413143634796,0,0
159160,0.3972163200378418,1,1
1643138,0.07409590482711792,0,0
3453270,0.5700574517250061,0,0
453368,0.45398345589637756,1,1
1653773,0.0800684317946434,0,0
1634705,0.039629463106393814,0,0
3596516,0.4710133671760559,1,1
2558332,0.36365899443626404,1,1
1819278,0.03919336199760437,0,0
2185379,0.03755323588848114,0,0
2362861,0.03156423941254616,0,0
2831022,0.09092361479997635,0,0
1786302,0.4192379415035248,0,0
2387824,0.09924384206533432,0,0
3489595,0.2736682891845703,0,0
2222465,0.45640048384666443,0,0
864650,0.08867467194795609,0,0
848234,0.04418736323714256,0,0
1881395,0.1237092912197113,0,0
3248820,0.08213614672422409,0,0
1926199,0.04215536266565323,0,0
1624616,0.5205862522125244,0,0
2958946,0.41030576825141907,0,0
682574,0.0304412841796875,0,0
1378981,0.14588835835456848,0,0
3620029,0.03126142546534538,0,0
3349105,0.06558585911989212,0,0
312240,0.15826724469661713,0,0
1127236,0.04710882529616356,0,0
602449,0.5283412337303162,0,0
220585,0.0833406150341034,0,0
418167,0.0774800106883049,0,0
3138854,0.04346013069152832,0,0
603162,0.4855094850063324,1,1
1922493,0.034645579755306244,0,0
2600525,0.033742986619472504,0,0
2084573,0.5510587096214294,1,1
3546723,0.3997194766998291,0,0
3528652,0.10350582748651505,0,0
1566440,0.08737301081418991,0,0
502910,0.09827364981174469,0,0
432881,0.028873590752482414,0,0
1159481,0.08139324933290482,0,0
10358,0.3710467517375946,0,0
2576839,0.5232049226760864,1,1
2349278,0.06116855517029762,0,0
2027115,0.08166865259408951,0,0
679555,0.5339716076850891,0,0
1133595,0.6193327903747559,1,1
634297,0.422309935092926,0,0
765908,0.19954805076122284,0,0
2978303,0.1643998622894287,0,0
674970,0.06396668404340744,0,0
22010,0.09082102030515671,0,0
456330,0.41046759486198425,0,0
2653252,0.13459335267543793,0,0
2912429,0.03714745119214058,0,0
2161661,0.49709367752075195,0,0
1956338,0.43223726749420166,0,0
1950423,0.4787440299987793,1,1
87105,0.10491158813238144,1,1
3636548,0.47466620802879333,1,1
1587498,0.4391340911388397,0,0
2047551,0.09316188097000122,0,0
370499,0.053301773965358734,0,0
3566627,0.46064287424087524,0,0
701423,0.1602019965648651,0,0
849351,0.05313188210129738,0,0
579916,0.4295102059841156,1,1
2925711,0.22552363574504852,0,0
1581850,0.052981480956077576,0,0
629154,0.0893193781375885,0,0
1991627,0.5212583541870117,0,0
3459512,0.03215574473142624,0,0
3416730,0.5374061465263367,1,1
2941351,0.07184868305921555,0,0
9897,0.0738210678100586,0,0
302302,0.02956787310540676,0,0
59462,0.09527922421693802,0,0
1663647,0.038653574883937836,0,0
3272408,0.09704998135566711,0,0
2194554,0.02826882153749466,0,0
1221965,0.5527516603469849,0,0
2467972,0.06561228632926941,0,0
983195,0.4168170690536499,1,1
2969531,0.052599016577005386,0,0
1043901,0.11317373067140579,0,0
437661,0.6120743751525879,0,0
